StationID,Duration,SensorNumber,SensorType,DateTime,ObsDate,Value,DataFlag,SensorUnits
SNS,M,65,MON FNF,1973-11-01,1973-11-30T08:00:00Z,103200,,AF
SNS,M,65,MON FNF,1973-12-01,1973-12-31T08:00:00Z,106300,,AF
SNS,M,65,MON FNF,1974-01-01,1974-01-31T07:00:00Z,158700,,AF
SNS,M,65,MON FNF,1974-02-01,1974-02-28T07:00:00Z,64100,,AF
SNS,M,65,MON FNF,1974-03-01,1974-03-31T07:00:00Z,200400,,AF
SNS,M,65,MON FNF,1974-04-01,1974-04-30T07:00:00Z,246600,,AF
SNS,M,65,MON FNF,1974-05-01,1974-05-31T07:00:00Z,372400,,AF
SNS,M,65,MON FNF,1974-06-01,1974-06-30T07:00:00Z,209200,,AF
SNS,M,65,MON FNF,1974-07-01,1974-07-31T07:00:00Z,62100,,AF
SNS,M,65,MON FNF,1974-08-01,1974-08-31T07:00:00Z,19600,,AF
SNS,M,65,MON FNF,1974-09-01,1974-09-30T07:00:00Z,6900,,AF
SNS,M,65,MON FNF,1974-10-01,1974-10-31T08:00:00Z,10,,AF
SNS,M,65,MON FNF,1974-11-01,1974-11-30T08:00:00Z,14560,,AF
SNS,M,65,MON FNF,1974-12-01,1974-12-31T08:00:00Z,23100,,AF
SNS,M,65,MON FNF,1975-01-01,1975-01-31T08:00:00Z,27970,,AF
SNS,M,65,MON FNF,1975-02-01,1975-02-28T07:00:00Z,70890,,AF
SNS,M,65,MON FNF,1975-03-01,1975-03-31T07:00:00Z,143410,,AF
SNS,M,65,MON FNF,1975-04-01,1975-04-30T07:00:00Z,122910,,AF
SNS,M,65,MON FNF,1975-05-01,1975-05-31T07:00:00Z,400770,,AF
SNS,M,65,MON FNF,1975-06-01,1975-06-30T07:00:00Z,332270,,AF
SNS,M,65,MON FNF,1975-07-01,1975-07-31T07:00:00Z,76410,,AF
SNS,M,65,MON FNF,1975-08-01,1975-08-31T07:00:00Z,18880,,AF
SNS,M,65,MON FNF,1975-09-01,1975-09-30T07:00:00Z,10320,,AF
SNS,M,65,MON FNF,1975-10-01,1975-10-31T08:00:00Z,32030,,AF
SNS,M,65,MON FNF,1975-11-01,1975-11-30T08:00:00Z,26070,,AF
SNS,M,65,MON FNF,1975-12-01,1975-12-31T08:00:00Z,21450,,AF
