node,MID Northside,MID Northside,MID Main,MID Main
IFRs,Baseline,natural_flow,Baseline,natural_flow
Date,,,,
1990-11-19,0.006051996587108269,0.006051996587108269,0.11483296491774782,0.11483296491774782
1990-11-20,0.005619711118267921,0.005619711118267921,0.11390314332094531,0.11390314332094531
1990-11-21,0.005619711118267921,0.005619711118267921,0.11390314332094531,0.11390314332094531
1990-11-22,0.005619711118267921,0.005619711118267921,0.11390314332094531,0.11390314332094531
1990-11-23,0.005187425646833862,0.005187425646833862,0.11483296491774782,0.11483296491774782
1990-11-24,0.005187425646833862,0.005187425646833862,0.11390314332094531,0.11390314332094531
1990-11-25,0.005557956050549668,0.005557956050549668,0.11297332175203743,0.11297332175203743
1990-11-26,0.005557956050549668,0.005557956050549668,0.11297332175203743,0.11297332175203743
1990-11-27,0.0044463648394022495,0.0044463648394022495,0.11297332175203743,0.11297332175203743
1990-11-28,0.0044463648394022495,0.0044463648394022495,0.11250841095363621,0.11250841095363621
1990-11-29,0.0014821216122695123,0.0014821216122695123,0.11250841095363621,0.11250841095363621
1990-11-30,0.0011115912111474189,0.0011115912111474189,0.053557722904669605,0.053557722904669605
1990-12-01,0.0011115912111474189,0.0011115912111474189,0.04797879343543318,0.04797879343543318
1990-12-02,0.0011115912111474189,0.0011115912111474189,0.04853668638235682,0.04853668638235682
1990-12-03,0.0011115912111474189,0.0011115912111474189,0.04853668638235682,0.04853668638235682
